,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
54,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,1,0.9694444444,0.8433333333,0.9946666667,0.9019359785,0.9158627626,0.1666666667,0.919
55,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,2,0.5294444444,0.4166666667,0.552,0.2279412132,0.4785816511,0.8333333333,0.4843333333
56,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,1,3,0.7255555556000001,0.17,0.8366666667,0.1691750966,0.3721433815,0.3333333333,0.5033333333
57,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,1,0.3666666667,0.0933333333,0.4213333333,0.0468350168,0.1982663752,0.3333333333,0.2573333333
58,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,2,0.7116666667,0.0033333333,0.8533333333,0.0037243948,0.0306231575,0.0,0.4283333333
59,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,2,3,0.6872222222000001,0.1733333333,0.79,0.1566644923,0.3629642108,0.1666666667,0.4816666667
60,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,1,0.845,0.54,0.906,0.5364713059,0.6988101823,0.5,0.723
61,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,2,0.4311111111,0.1833333333,0.4806666667,0.0973959675,0.2967726362,0.8333333333,0.332
62,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,4,3,3,0.6194444444,0.11,0.7213333333,0.0890864714,0.2777111884,0.6666666667000001,0.4156666667
63,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,1,0.9561111111,0.8333333333,0.9806666667,0.8635683761,0.903996958,0.1666666667,0.907
64,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,2,0.5638888889,0.3933333333,0.598,0.2320188624,0.484910052,0.8333333333,0.4956666667
65,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,1,3,0.7638888889000001,0.4433333333,0.8280000000000001,0.3849425936,0.6058627424,0.3333333333,0.6356666667
66,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,1,0.3672222222,0.1733333333,0.406,0.0837052812,0.2643823404,0.3333333333,0.2896666667
67,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,2,0.7072222222,0.03,0.8426666667,0.0332332332,0.153187232,0.0,0.4363333333
68,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,2,3,0.6644444444000001,0.1233333333,0.7726666667000001,0.1088888889,0.3037581395,0.1666666667,0.448
69,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,1,0.6377777778,0.2733333333,0.7106666667,0.2002167208,0.4393411542,0.8333333333,0.492
70,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,2,0.4155555556,0.21,0.4566666667,0.1070903476,0.3092483102,0.8333333333,0.3333333333
71,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_8-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,8,3,3,0.5783333333,0.1333333333,0.6673333333,0.0969933812,0.2951439914,0.3333333333,0.4003333333
72,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,1,0.9488888889,0.8033333333,0.978,0.8395436005,0.8862782284,0.1666666667,0.8906666667
73,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,2,0.5372222222,0.1866666667,0.6073333333000001,0.1189929169,0.3355493598,0.6666666667000001,0.397
74,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,1,3,0.745,0.2233333333,0.8493333333,0.2247932804,0.4339720006,0.0,0.5363333333
75,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,1,0.3944444444,0.0633333333,0.4606666667,0.033546147,0.1688442895,0.3333333333,0.262
76,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,2,0.6572222222,0.04,0.7806666667000001,0.037977208,0.1737659428,0.0,0.4103333333
77,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,2,3,0.7188888889,0.1766666667,0.8273333333,0.1745039683,0.3817881629,0.1666666667,0.502
78,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,1,0.8216666667,0.4466666667,0.8966666667000001,0.4543751672,0.6322821494,0.8333333333,0.6716666667
79,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,2,0.44,0.31,0.466,0.1554430578,0.3788793753,0.3333333333,0.388
80,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_16-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,16,3,3,0.595,0.14,0.686,0.1037467275,0.3098099361,0.6666666667000001,0.413
81,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,1,0.9672222222,0.8133333333,0.998,0.8919520687,0.9008520619,0.1666666667,0.9056666667
82,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,2,0.6344444444,0.31,0.6993333333,0.2219336674,0.4655025142,0.0,0.5046666667
