,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
85,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,2,0.3238888889,0.58,0.2726666667,0.2223391707,0.397328203,0.6666666667000001,0.4263333333
86,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,3,0.3394444444,0.8266666667,0.242,0.2943047395,0.446845587,0.3333333333,0.5343333333
87,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,1,0.4577777778,0.91,0.3673333333,0.3587501167,0.5781632353,1.0,0.6386666667
88,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,2,0.2327777778,0.7266666667,0.134,0.2399971586,0.3120074412,0.6666666667000001,0.4303333333
89,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,3,0.1466666667,0.4166666667,0.0926666667,0.1399539805,0.1964453866,1.0,0.2546666667
90,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,1,0.6288888889,0.9952380952,0.5173913043,0.5558969107,0.717565941,0.5,0.7563146998
91,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,2,0.2244444444,0.6857142857,0.084057971,0.2920775462,0.2400370362,0.8333333333,0.3848861284
92,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,3,0.3622222222,0.2880952381,0.3847826087,0.1740085655,0.3326761626,0.6666666667000001,0.3364389234
93,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,1,0.2883333333,0.6880952381000001,0.1666666667,0.3108307197,0.3380860614,1.0,0.4273809524
94,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,2,0.445,0.5333333333,0.418115942,0.3095919618,0.4721989236,0.5,0.4757246377
95,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_2_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,2,3,0.4372222222,0.7761904762,0.334057971,0.3915473317,0.5090326725000001,1.0,0.5551242236
96,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,1,0.4983333333,0.7714285714,0.4152173913,0.4179634271,0.5659356948,0.6666666667000001,0.5933229814000001
97,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,2,0.3783333333,0.9880952381,0.1927536232,0.4258575323,0.4364158908,1.0,0.5904244306
98,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_3_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,3,3,0.4294444444,0.8857142857,0.2905797101,0.4202381624,0.5065204897,1.0,0.5881469979
99,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,1,0.6205555556,0.9952380952,0.5065217391,0.550480968,0.7099430611,0.5,0.7508799172
100,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,2,0.2233333333,0.6857142857,0.0826086957,0.291794663,0.2379634339,0.8333333333,0.3841614907
101,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_1_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,1,3,0.3622222222,0.2142857143,0.4072463768,0.1355156061,0.2951566384,0.6666666667000001,0.3107660455
102,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_2_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,2,1,0.2922222222,0.6404761905,0.1862318841,0.2968618714,0.3447869067,1.0,0.4133540373
103,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_2_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,2,2,0.455,0.5238095238,0.434057971,0.30963744,0.4768200955,0.5,0.4789337474
104,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_2_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,2,3,0.3738888889,0.8642857143,0.2246376812,0.3917699943,0.4398826318,1.0,0.5444616977
105,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_3_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,3,1,0.4722222222,0.7452380952000001,0.3891304348,0.3972919994,0.5383272736,0.5,0.5671842650000001
106,NuSVCsigmoid-SyntheticData-N_600-D_4-Nmin_140-Zmin_4-CL_3_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,4,3,2,0.4438888889,0.6976190476,0.3666666667,0.3692798852,0.5057503733000001,0.8333333333,0.5321428571
