,Accuracy,Sensitivity,Specificity,F1,G-mean
602,0.8347222222,0.1433333333,0.8975757576000001,0.1261454526,0.35844398510000003
603,0.9547222222,0.6566666667000001,0.9818181818,0.7054019229,0.801592831
604,0.8783333333000001,0.1633333333,0.9433333333,0.1837378392,0.3915456686
605,0.8933333333000001,0.1933333333,0.956969697,0.2321667623,0.42933449370000004
606,0.7302777778,0.4466666667,0.7560606061,0.2161558606,0.5808364918000001
607,0.7333333333000001,0.22666666670000002,0.7793939394,0.1240740741,0.4202804234
608,0.7508333333,0.1166666667,0.8084848485,0.07213813300000001,0.30595629560000004
609,0.7630555556,0.2966666667,0.8054545455000001,0.17185876600000002,0.4859383881
610,0.7877777778,0.19,0.8421212121,0.1303597122,0.3998186721
611,0.8325,0.1766666667,0.8921212121000001,0.1491704291,0.3963558003
612,0.9497222222,0.6566666667000001,0.9763636364,0.6828682016000001,0.7992698374
613,0.9069444444,0.08,0.9821212121,0.1247919799,0.27923575910000004
614,0.9113888889,0.1233333333,0.983030303,0.1883955837,0.3481387891
615,0.7625000000000001,0.3966666667,0.7957575758000001,0.2171274842,0.5605652757
616,0.7266666667,0.2433333333,0.7706060606,0.12903698660000001,0.43165034820000003
617,0.7288888889,0.1166666667,0.7845454545,0.0666532104,0.30135362190000003
618,0.7602777778,0.31,0.8012121212000001,0.1761395266,0.4951616835
619,0.7836111111,0.19666666670000002,0.836969697,0.131911478,0.4056492203
620,0.8233333333,0.1466666667,0.8848484848,0.1215186929,0.3601846134
621,0.9586111111000001,0.54,0.9966666667,0.6839702192,0.7330313051
622,0.9038888889000001,0.08,0.9787878788000001,0.121371029,0.2787667381
623,0.9083333333,0.10666666670000001,0.9812121212,0.1622655951,0.3232027085
624,0.7586111111,0.3833333333,0.7927272727,0.20824794530000001,0.5493181939
625,0.7747222222,0.2,0.826969697,0.1289535449,0.4064511485
626,0.7425,0.10333333330000001,0.8006060606000001,0.062292559600000005,0.2853885283
627,0.7402777778,0.30666666670000003,0.7796969697,0.1640542918,0.4863871166
628,0.7816666667000001,0.21,0.8336363636,0.13835470090000002,0.4183981393
629,0.7863888889,0.1633333333,0.843030303,0.1130041251,0.37091198070000003
630,0.9652777778,0.7547619048,0.993081761,0.8345934220000001,0.8653764235
631,0.6697222222,0.054761904800000004,0.7509433962000001,0.037300370400000005,0.2006452416
632,0.7519444444000001,0.0357142857,0.8465408805,0.0327952912,0.167744515
633,0.485,0.5,0.48301886790000004,0.1846902427,0.49141083620000003
634,0.7555555556,0.22380952380000002,0.8257861635,0.1755681502,0.42907764870000004
635,0.7769444444,0.1666666667,0.8575471698,0.148728666,0.37685121460000004
636,0.6725,0.5452380952,0.6893081761000001,0.2801600081,0.6129875102
637,0.7533333333000001,0.4,0.8,0.27367644350000003,0.5643730741
638,0.8047222222,0.4166666667,0.8559748428,0.3341435595,0.5970721645
639,0.9622222222000001,0.6904761905,0.9981132075,0.8088390375000001,0.8295135731000001
640,0.6697222222,0.054761904800000004,0.7509433962000001,0.037300370400000005,0.2006452416
641,0.7525000000000001,0.0404761905,0.8465408805,0.0370275719,0.1815937782
642,0.5080555556,0.5047619048,0.508490566,0.1931643985,0.5066138049
643,0.7508333333,0.22380952380000002,0.8204402516,0.1728123902,0.4276919918
644,0.78,0.1928571429,0.8575471698,0.17006053940000002,0.4054581954
645,0.6713888889,0.5452380952,0.6880503145,0.2794348716,0.6124220663000001
646,0.7508333333,0.4,0.7971698113,0.2716221881,0.5633411479
647,0.8022222222000001,0.4166666667,0.8531446541000001,0.331095052,0.5960746002
648,0.9561111111,0.7404761905,0.984591195,0.795499528,0.8527521803
649,0.7108333333,0.0428571429,0.7990566038,0.033426704,0.1850547464
650,0.7422222222,0.0523809524,0.8333333333,0.045487290300000004,0.2074217918
651,0.49,0.4952380952,0.4893081761,0.1847281324,0.49225806120000004
652,0.7680555556,0.22857142860000002,0.8393081761000001,0.1861715296,0.43671914770000003
653,0.7672222222,0.1666666667,0.8465408805,0.14325203250000001,0.3743948361
654,0.6777777778,0.5214285714,0.6984276730000001,0.2743121442,0.6034287069000001
655,0.75,0.4,0.7962264151,0.2710249949,0.5630398262
656,0.7991666667,0.4166666667,0.8496855346000001,0.3274388447,0.5948514311
657,0.9622222222000001,0.6976190476,0.9971698113,0.8099415205,0.8331441597
658,0.6713888889,0.059523809500000004,0.7522012579,0.040583632,0.2103722634
659,0.7438888889,0.059523809500000004,0.8342767296,0.0516620356,0.22160436830000002
660,0.4733333333,0.5333333333,0.46540880500000004,0.19110248740000002,0.49810157380000003
661,0.7277777778000001,0.2142857143,0.7955974843,0.1552595038,0.4126348527
662,0.7702777778000001,0.1642857143,0.8503144654,0.14308356560000002,0.3721353639
663,0.6741666667,0.5785714286,0.6867924528,0.2931208327,0.6301064326
664,0.7205555556000001,0.37857142860000004,0.7657232704,0.24019462630000002,0.5384048225
665,0.7808333333,0.4166666667,0.8289308176,0.30885951040000004,0.5875755991
666,0.9580555556,0.6785714286,0.9949685535,0.7899106452,0.8213125446
667,0.6988888889,0.0428571429,0.7855345912,0.0321429083,0.18348233020000002
668,0.8063888889,0.038095238100000005,0.9078616352000001,0.0440118299,0.1858192491
669,0.5238888889000001,0.3857142857,0.5421383648,0.15901576180000002,0.4572720644
670,0.7380555556,0.2333333333,0.8047169811,0.1711357471,0.4316934166
671,0.7691666667,0.1642857143,0.8490566038,0.1424940277,0.3727929277
672,0.7108333333,0.3857142857,0.7537735849,0.2379629234,0.5389597135
673,0.7455555556,0.4261904762,0.7877358491,0.2798566064,0.5775247201
674,0.7872222222,0.4214285714,0.8355345912000001,0.3175230931,0.5933951041000001
675,0.9644444444,0.39444444440000004,0.9944444444,0.524822695,0.6255422075
676,0.8477777778000001,0.0555555556,0.8894736842000001,0.0359679267,0.2144526767
677,0.8825000000000001,0.1111111111,0.9230994152,0.0864125122,0.3200596531
678,0.8969444444,0.09444444440000001,0.9391812865,0.08388618610000001,0.29755453400000004
679,0.9169444444,0.05,0.9625730994,0.056800653300000004,0.2193823591
680,0.8944444444,0.1388888889,0.9342105263,0.1164705126,0.35963444920000004
681,0.7747222222,0.12222222220000001,0.8090643275,0.0518286311,0.3122162336
682,0.8966666667000001,0.1055555556,0.9383040936,0.0929074922,0.31451846380000004
683,0.8786111111,0.0666666667,0.9213450292,0.0511629802,0.24410555720000002
684,0.9611111111,0.41111111110000004,0.9900584795,0.5127556399000001,0.6372526004
685,0.8475,0.0555555556,0.8891812865000001,0.035845152000000005,0.2144039319
686,0.8825000000000001,0.1111111111,0.9230994152,0.0864125122,0.3200596531
687,0.8863888889,0.12222222220000001,0.9266081871,0.0967892323,0.3357462101
688,0.9158333333,0.05,0.9614035088,0.056084656100000005,0.21924907170000002
689,0.8944444444,0.1388888889,0.9342105263,0.1164705126,0.35963444920000004
690,0.7719444444,0.12222222220000001,0.8061403509,0.0511986169,0.31164262270000004
691,0.8966666667000001,0.1055555556,0.9383040936,0.0929074922,0.31451846380000004
692,0.8786111111,0.0666666667,0.9213450292,0.0511629802,0.24410555720000002
693,0.9619444444,0.4,0.9915204678,0.5108965109,0.6286988092
694,0.8447222222,0.0555555556,0.8862573099000001,0.035325937,0.2140790565
695,0.8783333333000001,0.1111111111,0.9187134503000001,0.083763088,0.31930597850000003
696,0.8961111111000001,0.09444444440000001,0.9383040936,0.0833333333,0.2974238766
697,0.9141666667,0.05,0.9596491228,0.0550552251,0.2190489354
698,0.8944444444,0.1388888889,0.9342105263,0.1164705126,0.35963444920000004
699,0.7736111111,0.12222222220000001,0.8078947368,0.051639684500000005,0.31200981650000004
700,0.8966666667000001,0.1333333333,0.9368421053,0.1147473074,0.3521769279
701,0.8741666667,0.0666666667,0.9166666667000001,0.049642665,0.2435323363
702,0.9569444444,0.39444444440000004,0.9865497076,0.4771627798,0.6230541684
703,0.8383333333,0.0555555556,0.8795321637,0.033690452100000004,0.2131989354
704,0.8775000000000001,0.1111111111,0.9178362573000001,0.0831780538,0.3191459493
705,0.8869444444000001,0.1333333333,0.9266081871,0.1050055617,0.34996020980000003
706,0.9180555556000001,0.061111111100000004,0.9631578947,0.0691846962,0.2420608601
707,0.8813888889,0.1611111111,0.9192982456000001,0.1193296549,0.3828534387
708,0.7677777778,0.1555555556,0.8,0.0630978661,0.35122267430000004
709,0.89,0.1055555556,0.9312865497,0.0878704792,0.3133474921
710,0.8711111111000001,0.0833333333,0.9125730994000001,0.0600581285,0.2730796239
711,0.9491666667,0.39444444440000004,0.9783625731000001,0.4388260255,0.6211260987
712,0.8241666667,0.0555555556,0.864619883,0.0315562853,0.21155178560000001
713,0.8722222222,0.1333333333,0.9111111111,0.0945235965,0.3485414962
714,0.8841666667,0.1333333333,0.9236842105,0.10268258250000001,0.34939277360000004
715,0.9094444444,0.0722222222,0.9535087719,0.0735662686,0.2606860467
716,0.8902777778000001,0.1444444444,0.9295321637,0.116600383,0.36630610880000003
717,0.7572222222,0.1333333333,0.7900584795000001,0.0523997285,0.3235200548
718,0.885,0.1055555556,0.9260233918,0.0843554594,0.3124609459
719,0.8730555556,0.0777777778,0.9149122807000001,0.0572309047,0.2653443014
720,0.8175,0.0666666667,0.8857575758,0.057397267,0.24285122950000002
721,0.8352777778,0.10333333330000001,0.9018181818000001,0.0944779397,0.3048960409
722,0.7738888889000001,0.1766666667,0.8281818182,0.1152975132,0.3823963979
723,0.8455555556000001,0.10666666670000001,0.9127272727,0.10349206350000001,0.3117625479
724,0.8475,0.0933333333,0.9160606061000001,0.09254221500000001,0.2923086998
725,0.8425,0.17,0.9036363636,0.1523923924,0.3916114452
726,0.8447222222,0.2033333333,0.9030303030000001,0.1781019589,0.4245554139
727,0.84,0.07,0.91,0.0659774603,0.2472085894
