Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy,Type
0.9256,0.6333,0.984,0.7393,0.7894,0.3333,0.8087,KNeighborsClassifier
0.7361,0.0467,0.874,0.0559,0.2011,0.0,0.4603,KNeighborsClassifier
0.7683,0.1133,0.8993,0.1399,0.3182,0.0,0.5063,KNeighborsClassifier
0.7439,0.2667,0.8393,0.2578,0.4731,0.3333,0.553,KNeighborsClassifier
0.575,0.31,0.628,0.1956,0.4412,0.3333,0.469,KNeighborsClassifier
0.695,0.37,0.76,0.2883,0.5303,0.0,0.565,KNeighborsClassifier
0.6817,0.32,0.754,0.251,0.4912,0.0,0.537,KNeighborsClassifier
0.5744,0.1733,0.6547,0.1195,0.3367,0.3333,0.414,KNeighborsClassifier
0.6383,0.1933,0.7273,0.15,0.372,0.0,0.4603,KNeighborsClassifier
0.935,0.7952,0.9775,0.851,0.8817,0.3333,0.8864,KNeighborsClassifier
0.5033,0.3476,0.5507,0.2462,0.4375,0.0,0.4492,KNeighborsClassifier
0.5861,0.1381,0.7225,0.1348,0.3158,0.0,0.4303,KNeighborsClassifier
0.5317,0.1905,0.6355,0.1595,0.3479,0.5,0.413,KNeighborsClassifier
0.7939,0.2119,0.971,0.3224,0.451,0.3333,0.5915,KNeighborsClassifier
0.5844,0.2952,0.6725,0.249,0.4455,0.3333,0.4839,KNeighborsClassifier
0.5394,0.3119,0.6087,0.2401,0.4357,0.6667,0.4603,KNeighborsClassifier
0.4817,0.3905,0.5094,0.2592,0.4442,0.5,0.4499,KNeighborsClassifier
0.7389,0.281,0.8783,0.3341,0.4965,0.3333,0.5796,KNeighborsClassifier
0.9589,0.6056,0.9981,0.7465,0.7774,0.1667,0.8019,KNeighborsClassifier
0.8211,0.2111,0.8889,0.1933,0.4293,0.0,0.55,KNeighborsClassifier
0.8583,0.0167,0.9519,0.023,0.126,0.0,0.4843,KNeighborsClassifier
0.7244,0.1667,0.7864,0.1071,0.3577,0.3333,0.4765,KNeighborsClassifier
0.7006,0.1389,0.763,0.0849,0.3254,0.0,0.4509,KNeighborsClassifier
0.8094,0.05,0.8938,0.0499,0.2114,0.0,0.4719,KNeighborsClassifier
0.755,0.15,0.8222,0.1092,0.3512,0.3333,0.4861,KNeighborsClassifier
0.7811,0.1944,0.8463,0.1506,0.4053,0.5,0.5204,KNeighborsClassifier
0.7794,0.2,0.8438,0.1524,0.408,0.3333,0.5219,KNeighborsClassifier
0.965,0.83,0.992,0.8872,0.9071,0.5,0.911,KNeighborsClassifier
0.7072,0.1533,0.818,0.1472,0.3508,0.3333,0.4857,KNeighborsClassifier
0.7533,0.2233,0.8593,0.2327,0.4379,0.1667,0.5413,KNeighborsClassifier
0.6811,0.2367,0.77,0.1983,0.4266,0.3333,0.5033,KNeighborsClassifier
0.5528,0.2633,0.6107,0.1641,0.401,0.0,0.437,KNeighborsClassifier
0.6322,0.16,0.7267,0.1264,0.3405,0.0,0.4433,KNeighborsClassifier
0.64,0.3367,0.7007,0.2371,0.4844,0.1667,0.5187,KNeighborsClassifier
0.6789,0.1667,0.7813,0.1469,0.3597,0.6667,0.474,KNeighborsClassifier
0.695,0.1467,0.8047,0.1382,0.3426,0.3333,0.4757,KNeighborsClassifier
0.9439,0.8667,0.9674,0.8782,0.9156,0.1667,0.917,KNeighborsClassifier
0.6206,0.1405,0.7667,0.1479,0.3278,0.0,0.4536,KNeighborsClassifier
0.7389,0.169,0.9123,0.2318,0.3922,0.3333,0.5407,KNeighborsClassifier
0.5622,0.5214,0.5746,0.358,0.5473,0.3333,0.548,KNeighborsClassifier
0.6611,0.25,0.7862,0.2561,0.4433,0.6667,0.5181,KNeighborsClassifier
0.665,0.2381,0.7949,0.2472,0.4323,0.0,0.5165,KNeighborsClassifier
0.6167,0.4905,0.6551,0.3731,0.5655,0.1667,0.5728,KNeighborsClassifier
0.5494,0.4595,0.5768,0.3226,0.5147,0.1667,0.5182,KNeighborsClassifier
0.6317,0.219,0.7572,0.2174,0.4071,0.0,0.4881,KNeighborsClassifier
0.9736,0.6167,0.9924,0.7005,0.7823,0.5,0.8045,KNeighborsClassifier
0.9528,0.0833,0.9985,0.1489,0.2851,0.0,0.5409,KNeighborsClassifier
0.8614,0.0722,0.9029,0.0498,0.2538,0.0,0.4876,KNeighborsClassifier
0.8056,0.4556,0.824,0.1898,0.6126,0.0,0.6398,KNeighborsClassifier
0.9172,0.1611,0.957,0.1627,0.3922,0.5,0.5591,KNeighborsClassifier
0.9061,0.0944,0.9488,0.0918,0.2984,0.0,0.5216,KNeighborsClassifier
0.9089,0.0889,0.952,0.0887,0.2906,0.5,0.5205,KNeighborsClassifier
0.8819,0.1278,0.9216,0.0967,0.3393,0.3333,0.5247,KNeighborsClassifier
0.7542,0.1389,0.7865,0.0535,0.3304,0.0,0.4627,KNeighborsClassifier
0.94,0.61,0.97,0.6288,0.769,0.5,0.79,KNeighborsClassifier
0.6728,0.4133,0.6964,0.1739,0.5364,0.5,0.5548,KNeighborsClassifier
0.8464,0.0367,0.92,0.0375,0.1748,0.0,0.4783,KNeighborsClassifier
0.5256,0.5733,0.5212,0.1677,0.5466,0.8333,0.5473,KNeighborsClassifier
0.8789,0.0367,0.9555,0.048,0.1868,0.0,0.4961,KNeighborsClassifier
0.8725,0.13,0.94,0.1453,0.3496,0.0,0.535,KNeighborsClassifier
0.8339,0.1267,0.8982,0.1113,0.3336,0.1667,0.5124,KNeighborsClassifier
0.9142,0.0433,0.9933,0.0778,0.2072,0.0,0.5183,KNeighborsClassifier
0.7631,0.1,0.8233,0.0658,0.2869,0.3333,0.4617,KNeighborsClassifier
0.9681,0.8571,0.9827,0.8623,0.9178,0.5,0.9199,KNeighborsClassifier
0.6561,0.2786,0.706,0.1588,0.443,0.1667,0.4923,KNeighborsClassifier
0.8267,0.2976,0.8965,0.286,0.5164,0.1667,0.5971,KNeighborsClassifier
0.3714,0.3262,0.3774,0.1081,0.3508,0.3333,0.3518,KNeighborsClassifier
0.5681,0.3024,0.6031,0.1408,0.427,0.1667,0.4528,KNeighborsClassifier
0.7992,0.1929,0.8792,0.1835,0.4118,0.0,0.5361,KNeighborsClassifier
0.8403,0.1071,0.9371,0.1345,0.3152,0.6667,0.5221,KNeighborsClassifier
0.7903,0.1024,0.8811,0.1024,0.3002,0.0,0.4918,KNeighborsClassifier
0.8378,0.1143,0.9333,0.1412,0.3266,0.0,0.5238,KNeighborsClassifier
0.9725,0.6389,0.9901,0.6968,0.7934,0.5,0.8145,KNeighborsClassifier
0.875,0.1,0.9158,0.0742,0.3003,0.0,0.5079,KNeighborsClassifier
0.8692,0.0333,0.9132,0.0249,0.1745,0.1667,0.4732,KNeighborsClassifier
0.7794,0.2556,0.807,0.104,0.454,0.6667,0.5313,KNeighborsClassifier
0.8736,0.0222,0.9184,0.0181,0.0829,0.0,0.4703,KNeighborsClassifier
0.8331,0.0722,0.8731,0.0417,0.2496,0.0,0.4727,KNeighborsClassifier
0.5956,0.2444,0.614,0.0568,0.3845,0.0,0.4292,KNeighborsClassifier
0.8978,0.1278,0.9383,0.111,0.3461,0.0,0.533,KNeighborsClassifier
0.8733,0.05,0.9167,0.038,0.2087,0.0,0.4833,KNeighborsClassifier
0.9747,0.7567,0.9945,0.8331,0.8675,0.5,0.8756,KNeighborsClassifier
0.8775,0.2433,0.9352,0.2495,0.4756,0.6667,0.5892,KNeighborsClassifier
0.9114,0.1167,0.9836,0.1804,0.3385,0.0,0.5502,KNeighborsClassifier
0.7692,0.45,0.7982,0.2449,0.5982,0.3333,0.6241,KNeighborsClassifier
0.7347,0.1967,0.7836,0.1099,0.3911,0.5,0.4902,KNeighborsClassifier
0.7178,0.1133,0.7727,0.0626,0.2955,0.0,0.443,KNeighborsClassifier
0.7544,0.32,0.7939,0.1773,0.501,0.0,0.557,KNeighborsClassifier
0.77,0.26,0.8164,0.1587,0.4606,0.3333,0.5382,KNeighborsClassifier
0.8269,0.1667,0.887,0.1383,0.3844,0.0,0.5268,KNeighborsClassifier
0.9611,0.7714,0.9862,0.8221,0.872,0.5,0.8788,KNeighborsClassifier
0.6433,0.0476,0.722,0.0302,0.1849,0.1667,0.3848,KNeighborsClassifier
0.7642,0.019,0.8626,0.0185,0.1263,0.0,0.4408,KNeighborsClassifier
0.4581,0.5524,0.4456,0.1921,0.4961,0.5,0.499,KNeighborsClassifier
0.7442,0.2452,0.8101,0.1824,0.4451,0.5,0.5277,KNeighborsClassifier
0.7719,0.1476,0.8544,0.1312,0.355,0.0,0.501,KNeighborsClassifier
0.6164,0.5238,0.6286,0.2421,0.5738,0.3333,0.5762,KNeighborsClassifier
0.7103,0.4571,0.7437,0.2693,0.583,0.3333,0.6004,KNeighborsClassifier
0.7883,0.4738,0.8299,0.344,0.6269,0.0,0.6518,KNeighborsClassifier
0.9686,0.4833,0.9942,0.6064,0.693,0.5,0.7387,KNeighborsClassifier
0.8211,0.0889,0.8596,0.0474,0.2762,0.5,0.4743,KNeighborsClassifier
0.8586,0.0944,0.8988,0.0625,0.2904,0.0,0.4966,KNeighborsClassifier
0.8406,0.1944,0.8746,0.1088,0.411,0.1667,0.5345,KNeighborsClassifier
0.9083,0.0667,0.9526,0.0681,0.2473,0.0,0.5096,KNeighborsClassifier
0.8811,0.1389,0.9202,0.1065,0.3537,0.0,0.5295,KNeighborsClassifier
0.7125,0.1556,0.7418,0.0517,0.3383,0.0,0.4487,KNeighborsClassifier
0.8506,0.1222,0.8889,0.0754,0.3288,0.0,0.5056,KNeighborsClassifier
0.8792,0.0944,0.9205,0.0711,0.2888,0.0,0.5075,KNeighborsClassifier
0.9622,0.6233,0.993,0.7333,0.7867,0.5,0.8082,KNeighborsClassifier
0.7958,0.09,0.86,0.0684,0.2773,0.0,0.475,KNeighborsClassifier
0.8239,0.0733,0.8921,0.0651,0.2539,0.0,0.4827,KNeighborsClassifier
0.7536,0.2033,0.8036,0.1211,0.4042,0.1667,0.5035,KNeighborsClassifier
0.8211,0.1233,0.8845,0.1031,0.3294,0.1667,0.5039,KNeighborsClassifier
0.7911,0.0733,0.8564,0.0552,0.25,0.0,0.4648,KNeighborsClassifier
0.8119,0.23,0.8648,0.1693,0.446,0.3333,0.5474,KNeighborsClassifier
0.8172,0.23,0.8706,0.1713,0.4433,0.0,0.5503,KNeighborsClassifier
0.8322,0.1133,0.8976,0.0992,0.3151,0.0,0.5055,KNeighborsClassifier
0.9631,0.7667,0.989,0.8288,0.8707,0.1667,0.8778,KNeighborsClassifier
0.8122,0.0786,0.9091,0.0889,0.2667,0.0,0.4938,KNeighborsClassifier
0.7942,0.1143,0.884,0.1147,0.3178,0.1667,0.4991,KNeighborsClassifier
0.6519,0.2619,0.7035,0.1494,0.4292,0.5,0.4827,KNeighborsClassifier
0.7431,0.169,0.8189,0.1326,0.3686,0.0,0.494,KNeighborsClassifier
0.79,0.1762,0.8711,0.1641,0.3918,0.0,0.5236,KNeighborsClassifier
0.6931,0.2524,0.7513,0.161,0.4354,0.1667,0.5018,KNeighborsClassifier
0.705,0.269,0.7626,0.1753,0.4525,0.5,0.5158,KNeighborsClassifier
0.7858,0.1643,0.8679,0.1511,0.376,0.6667,0.5161,KNeighborsClassifier
0.8678,0.7,0.8864,0.5115,0.7847,0.5,0.7932,SGDClassifier
0.4417,0.4278,0.4432,0.1325,0.434,0.5,0.4355,SGDClassifier
0.9,0.0,1.0,0.0,0.0,0.0,0.5,SGDClassifier
0.4578,0.2889,0.4765,0.0962,0.3707,0.3333,0.3827,SGDClassifier
0.6239,0.2722,0.663,0.1243,0.417,0.1667,0.4676,SGDClassifier
0.5433,0.6889,0.5272,0.2319,0.6025,0.5,0.608,SGDClassifier
0.7017,0.2056,0.7568,0.1189,0.3871,0.1667,0.4812,SGDClassifier
0.805,0.2222,0.8698,0.1822,0.429,0.3333,0.546,SGDClassifier
0.4894,0.0556,0.5377,0.0213,0.1725,0.3333,0.2966,SGDClassifier
0.6694,0.8167,0.64,0.4519,0.7229,0.1667,0.7283,SGDClassifier
0.4311,0.51,0.4153,0.2301,0.4602,0.8333,0.4627,SGDClassifier
0.365,0.4967,0.3387,0.2067,0.4093,0.5,0.4177,SGDClassifier
0.5683,0.2133,0.6393,0.1405,0.367,0.3333,0.4263,SGDClassifier
0.5244,0.6667,0.496,0.3185,0.575,0.3333,0.5813,SGDClassifier
0.4611,0.4467,0.464,0.2164,0.4547,0.6667,0.4553,SGDClassifier
0.4689,0.45,0.4727,0.2203,0.4612,0.6667,0.4613,SGDClassifier
0.4478,0.29,0.4793,0.1491,0.3728,0.8333,0.3847,SGDClassifier
0.3861,0.6533,0.3327,0.2619,0.4659,0.3333,0.493,SGDClassifier
0.5039,0.8786,0.3899,0.4525,0.5852,0.5,0.6342,SGDClassifier
0.4561,0.5357,0.4319,0.3147,0.4807,0.8333,0.4838,SGDClassifier
0.4161,0.7405,0.3174,0.3718,0.4848,0.6667,0.5289,SGDClassifier
0.4883,0.6286,0.4457,0.3644,0.5293,0.0,0.5371,SGDClassifier
0.4578,0.4381,0.4638,0.2737,0.4505,0.8333,0.4509,SGDClassifier
0.4933,0.3405,0.5399,0.2387,0.4287,0.6667,0.4402,SGDClassifier
0.3972,0.7524,0.2891,0.3681,0.4664,0.5,0.5208,SGDClassifier
0.6289,0.45,0.6833,0.3614,0.5545,0.0,0.5667,SGDClassifier
0.5728,0.5,0.5949,0.3531,0.5451,0.5,0.5475,SGDClassifier
0.6867,0.4,0.7185,0.2034,0.5352,0.0,0.5593,SGDClassifier
0.5939,0.2833,0.6284,0.1228,0.4218,0.1667,0.4559,SGDClassifier
0.6272,0.4389,0.6481,0.1906,0.5333,0.3333,0.5435,SGDClassifier
0.4694,0.4667,0.4698,0.1494,0.4674,0.1667,0.4682,SGDClassifier
0.4711,0.6111,0.4556,0.1877,0.5276,1.0,0.5333,SGDClassifier
0.5372,0.4056,0.5519,0.1488,0.4721,0.3333,0.4787,SGDClassifier
0.4533,0.5833,0.4389,0.176,0.506,0.3333,0.5111,SGDClassifier
0.5989,0.5167,0.608,0.2053,0.5605,1.0,0.5623,SGDClassifier
0.5189,0.45,0.5265,0.1578,0.4867,0.1667,0.4883,SGDClassifier
0.7206,0.5233,0.76,0.3847,0.6306,0.1667,0.6417,SGDClassifier
0.5694,0.3567,0.612,0.2164,0.4672,0.5,0.4843,SGDClassifier
0.3678,0.5433,0.3327,0.2223,0.4238,0.5,0.438,SGDClassifier
0.4367,0.5767,0.4087,0.2543,0.4852,0.5,0.4927,SGDClassifier
0.5089,0.4867,0.5133,0.2487,0.4996,0.0,0.5,SGDClassifier
0.5622,0.61,0.5527,0.317,0.5803,0.1667,0.5813,SGDClassifier
0.5344,0.36,0.5693,0.2049,0.4527,0.8333,0.4647,SGDClassifier
0.4083,0.3867,0.4127,0.1789,0.399,0.6667,0.3997,SGDClassifier
0.44,0.5867,0.4107,0.2587,0.4905,0.6667,0.4987,SGDClassifier
0.6811,0.7714,0.6536,0.5304,0.7101,1.0,0.7125,SGDClassifier
0.5133,0.5476,0.5029,0.3435,0.5236,0.8333,0.5253,SGDClassifier
0.4167,0.6333,0.3507,0.3361,0.4711,0.3333,0.492,SGDClassifier
0.4167,0.5619,0.3725,0.3101,0.4575,0.6667,0.4672,SGDClassifier
0.4133,0.3667,0.4275,0.226,0.3957,0.8333,0.3971,SGDClassifier
0.4172,0.4333,0.4123,0.2574,0.4223,0.5,0.4228,SGDClassifier
0.5733,0.5595,0.5775,0.3796,0.5683,0.8333,0.5685,SGDClassifier
0.4556,0.5357,0.4312,0.3144,0.4802,0.0,0.4834,SGDClassifier
0.4711,0.6095,0.429,0.3496,0.511,1.0,0.5193,SGDClassifier
0.9017,0.4778,0.9488,0.4921,0.6727,0.1667,0.7133,SGDClassifier
0.465,0.5667,0.4537,0.1754,0.507,0.6667,0.5102,SGDClassifier
0.57,0.5222,0.5753,0.1952,0.5475,0.3333,0.5488,SGDClassifier
0.4433,0.4778,0.4395,0.1463,0.4576,0.0,0.4586,SGDClassifier
0.5683,0.4389,0.5827,0.1699,0.5057,0.0,0.5108,SGDClassifier
0.4817,0.5556,0.4735,0.1769,0.512,0.8333,0.5145,SGDClassifier
0.4639,0.5722,0.4519,0.1759,0.5078,0.6667,0.512,SGDClassifier
0.4411,0.5333,0.4309,0.16,0.4785,0.0,0.4821,SGDClassifier
0.5267,0.5778,0.521,0.1962,0.5485,0.5,0.5494,SGDClassifier
0.8189,0.6967,0.8433,0.5617,0.7663,0.5,0.77,SGDClassifier
0.5306,0.37,0.5627,0.2085,0.4559,0.3333,0.4663,SGDClassifier
0.5789,0.5267,0.5893,0.2935,0.5556,0.6667,0.558,SGDClassifier
0.53,0.3467,0.5667,0.1974,0.4432,0.6667,0.4567,SGDClassifier
0.6433,0.4067,0.6907,0.2756,0.53,0.8333,0.5487,SGDClassifier
0.5267,0.4967,0.5327,0.2592,0.5137,0.3333,0.5147,SGDClassifier
0.5878,0.6233,0.5807,0.3347,0.6008,0.3333,0.602,SGDClassifier
0.4811,0.3533,0.5067,0.1849,0.4227,0.3333,0.43,SGDClassifier
0.4506,0.4367,0.4533,0.2094,0.4444,0.3333,0.445,SGDClassifier
0.695,0.7429,0.6804,0.5321,0.711,0.3333,0.7116,SGDClassifier
0.4939,0.35,0.5377,0.2438,0.4333,1.0,0.4438,SGDClassifier
0.5567,0.5262,0.5659,0.3564,0.5456,0.8333,0.5461,SGDClassifier
0.6056,0.4381,0.6565,0.3416,0.5362,0.3333,0.5473,SGDClassifier
0.5178,0.4857,0.5275,0.3196,0.5059,0.3333,0.5066,SGDClassifier
0.4172,0.5524,0.3761,0.3068,0.4558,0.6667,0.4642,SGDClassifier
0.51,0.45,0.5283,0.3,0.4875,1.0,0.4891,SGDClassifier
0.4839,0.4476,0.4949,0.288,0.4705,0.8333,0.4713,SGDClassifier
0.5489,0.45,0.579,0.3177,0.5104,0.5,0.5145,SGDClassifier
0.8944,0.8556,0.8965,0.4477,0.8756,0.8333,0.876,SGDClassifier
0.4361,0.5667,0.4292,0.0913,0.4931,0.3333,0.498,SGDClassifier
0.4592,0.5056,0.4567,0.0855,0.4805,1.0,0.4811,SGDClassifier
0.8461,0.2389,0.8781,0.1343,0.4579,0.0,0.5585,SGDClassifier
0.2622,0.1667,0.2673,0.022,0.21,0.1667,0.217,SGDClassifier
0.5717,0.2111,0.5906,0.047,0.3529,0.0,0.4009,SGDClassifier
0.3394,0.7278,0.319,0.0993,0.4818,1.0,0.5234,SGDClassifier
0.6242,0.7556,0.6173,0.1675,0.6828,1.0,0.6864,SGDClassifier
0.5778,0.75,0.5687,0.1508,0.6529,1.0,0.6594,SGDClassifier
0.9083,0.3767,0.9567,0.4059,0.5997,0.3333,0.6667,SGDClassifier
0.555,0.4767,0.5621,0.1515,0.5176,0.5,0.5194,SGDClassifier
0.8089,0.1967,0.8645,0.146,0.4108,0.0,0.5306,SGDClassifier
0.4489,0.59,0.4361,0.1514,0.5072,0.5,0.513,SGDClassifier
0.5683,0.4133,0.5824,0.1377,0.4906,1.0,0.4979,SGDClassifier
0.8561,0.3433,0.9027,0.2847,0.5564,0.0,0.623,SGDClassifier
0.5497,0.4033,0.563,0.13,0.4765,0.5,0.4832,SGDClassifier
0.5122,0.4067,0.5218,0.1218,0.4599,0.0,0.4642,SGDClassifier
0.4906,0.5667,0.4836,0.1564,0.5235,0.5,0.5252,SGDClassifier
0.9692,0.7571,0.9972,0.8511,0.8687,0.5,0.8772,SGDClassifier
0.5978,0.3667,0.6283,0.1754,0.48,0.1667,0.4975,SGDClassifier
0.4422,0.5452,0.4286,0.1857,0.4833,0.1667,0.4869,SGDClassifier
0.6594,0.0524,0.7396,0.0347,0.1967,0.0,0.396,SGDClassifier
0.5758,0.3833,0.6013,0.1743,0.4801,0.8333,0.4923,SGDClassifier
0.5289,0.4905,0.534,0.1954,0.5117,0.8333,0.5122,SGDClassifier
0.5997,0.5214,0.6101,0.2332,0.5639,0.8333,0.5657,SGDClassifier
0.7128,0.4143,0.7522,0.2518,0.5582,0.1667,0.5832,SGDClassifier
0.5156,0.5929,0.5053,0.2221,0.5473,0.8333,0.5491,SGDClassifier
0.7686,0.6111,0.7769,0.2089,0.689,0.5,0.694,SGDClassifier
0.6442,0.4722,0.6532,0.1172,0.5549,0.0,0.5627,SGDClassifier
0.5536,0.4389,0.5596,0.0897,0.4956,0.0,0.4993,SGDClassifier
0.5936,0.4833,0.5994,0.1063,0.5381,0.8333,0.5414,SGDClassifier
0.5911,0.4278,0.5997,0.0952,0.5063,0.1667,0.5137,SGDClassifier
0.5333,0.2,0.5509,0.0411,0.3319,0.0,0.3754,SGDClassifier
0.5786,0.4444,0.5857,0.0956,0.5095,0.6667,0.5151,SGDClassifier
0.5539,0.4056,0.5617,0.0834,0.4773,0.0,0.4836,SGDClassifier
0.4692,0.4056,0.4725,0.071,0.4374,0.5,0.439,SGDClassifier
0.6978,0.5233,0.7136,0.2242,0.6111,0.5,0.6185,SGDClassifier
0.4322,0.7733,0.4012,0.185,0.5569,1.0,0.5873,SGDClassifier
0.4381,0.5933,0.4239,0.1497,0.5015,0.5,0.5086,SGDClassifier
0.3975,0.7,0.37,0.1622,0.5089,1.0,0.535,SGDClassifier
0.5178,0.63,0.5076,0.1788,0.5654,0.6667,0.5688,SGDClassifier
0.4692,0.4933,0.467,0.1341,0.48,0.5,0.4802,SGDClassifier
0.6658,0.3133,0.6979,0.1351,0.467,0.1667,0.5056,SGDClassifier
0.5067,0.5367,0.5039,0.1536,0.52,0.5,0.5203,SGDClassifier
0.4486,0.6467,0.4306,0.1635,0.5275,0.5,0.5386,SGDClassifier
0.9172,0.4619,0.9774,0.5656,0.6719,0.3333,0.7196,SGDClassifier
0.4636,0.531,0.4547,0.1875,0.4909,0.5,0.4928,SGDClassifier
0.5825,0.2548,0.6258,0.1246,0.3988,0.0,0.4403,SGDClassifier
0.5053,0.5833,0.495,0.2158,0.5373,0.5,0.5392,SGDClassifier
0.4822,0.5857,0.4686,0.2089,0.5239,0.8333,0.5271,SGDClassifier
0.4553,0.6,0.4362,0.2044,0.5115,0.5,0.5181,SGDClassifier
0.5689,0.2738,0.6079,0.1291,0.408,0.0,0.4408,SGDClassifier
0.5961,0.2738,0.6387,0.1366,0.4181,0.5,0.4562,SGDClassifier
0.5175,0.5452,0.5138,0.2087,0.5292,0.1667,0.5295,SGDClassifier
0.8872,0.3667,0.9146,0.2451,0.5787,0.1667,0.6406,SGDClassifier
0.5914,0.4333,0.5997,0.0959,0.5091,0.5,0.5165,SGDClassifier
0.5269,0.4722,0.5298,0.0908,0.5002,0.6667,0.501,SGDClassifier
0.4839,0.4722,0.4845,0.0838,0.4779,0.5,0.4784,SGDClassifier
0.4883,0.5444,0.4854,0.0962,0.5138,0.5,0.5149,SGDClassifier
0.6011,0.4056,0.6114,0.0923,0.4979,0.1667,0.5085,SGDClassifier
0.5014,0.55,0.4988,0.0995,0.5231,0.6667,0.5244,SGDClassifier
0.5647,0.4833,0.569,0.0999,0.5244,0.1667,0.5262,SGDClassifier
0.5528,0.4444,0.5585,0.0904,0.498,0.8333,0.5015,SGDClassifier
0.8314,0.38,0.8724,0.2725,0.5748,0.0,0.6262,SGDClassifier
0.6047,0.44,0.6197,0.156,0.5202,0.3333,0.5298,SGDClassifier
0.4489,0.57,0.4379,0.1471,0.4996,0.6667,0.5039,SGDClassifier
0.5556,0.4533,0.5648,0.1453,0.5059,0.8333,0.5091,SGDClassifier
0.5336,0.52,0.5348,0.1566,0.5268,0.3333,0.5274,SGDClassifier
0.6103,0.4533,0.6245,0.1628,0.5321,0.5,0.5389,SGDClassifier
0.6508,0.3567,0.6776,0.1455,0.4914,0.6667,0.5171,SGDClassifier
0.4622,0.5133,0.4576,0.1373,0.4846,0.3333,0.4855,SGDClassifier
0.5489,0.4,0.5624,0.1287,0.4741,0.5,0.4812,SGDClassifier
0.6472,0.5167,0.6645,0.2551,0.5859,0.5,0.5906,SGDClassifier
0.5464,0.4548,0.5585,0.1896,0.5038,0.5,0.5066,SGDClassifier
0.5094,0.4262,0.5204,0.1688,0.4708,0.1667,0.4733,SGDClassifier
0.5869,0.3976,0.6119,0.1833,0.493,0.3333,0.5048,SGDClassifier
0.4919,0.5143,0.489,0.1911,0.5015,0.3333,0.5016,SGDClassifier
0.4617,0.419,0.4673,0.1539,0.4425,0.5,0.4432,SGDClassifier
0.5217,0.4905,0.5258,0.1934,0.5076,0.3333,0.5081,SGDClassifier
0.4892,0.5119,0.4862,0.1896,0.4988,0.6667,0.499,SGDClassifier
0.5725,0.3167,0.6063,0.1473,0.4372,0.5,0.4615,SGDClassifier
0.9683,0.7,0.9981,0.8146,0.8354,0.5,0.8491,SVCrbf
0.7983,0.2389,0.8605,0.1915,0.4533,0.5,0.5497,SVCrbf
0.7272,0.0667,0.8006,0.0466,0.2267,0.0,0.4336,SVCrbf
0.3856,0.5222,0.3704,0.1452,0.4394,0.6667,0.4463,SVCrbf
0.7856,0.0611,0.866,0.0526,0.2188,0.0,0.4636,SVCrbf
0.5767,0.0833,0.6315,0.0379,0.2274,0.1667,0.3574,SVCrbf
0.3783,0.6222,0.3512,0.1666,0.4667,1.0,0.4867,SVCrbf
0.6872,0.5167,0.7062,0.2484,0.6039,1.0,0.6114,SVCrbf
0.6978,0.4167,0.729,0.2157,0.5502,0.8333,0.5728,SVCrbf
0.9739,0.8667,0.9953,0.9171,0.9288,0.1667,0.931,SVCrbf
0.5972,0.4633,0.624,0.2775,0.5377,0.8333,0.5437,SVCrbf
0.78,0.1467,0.9067,0.1786,0.3591,0.0,0.5267,SVCrbf
0.3628,0.09,0.4173,0.0451,0.1935,0.3333,0.2537,SVCrbf
0.6717,0.1133,0.7833,0.1036,0.2935,0.0,0.4483,SVCrbf
0.7289,0.1567,0.8433,0.1624,0.3627,0.1667,0.5,SVCrbf
0.8461,0.5167,0.912,0.5276,0.686,0.5,0.7143,SVCrbf
0.4294,0.24,0.4673,0.1229,0.3343,0.8333,0.3537,SVCrbf
0.6889,0.0833,0.81,0.0818,0.2593,0.3333,0.4467,SVCrbf
0.9217,0.85,0.9435,0.8351,0.8955,0.1667,0.8967,SVCrbf
0.7128,0.1381,0.8877,0.184,0.3496,0.0,0.5129,SVCrbf
0.5961,0.0333,0.7674,0.0371,0.1559,0.3333,0.4004,SVCrbf
0.3033,0.5071,0.2413,0.2537,0.3497,0.5,0.3742,SVCrbf
0.5244,0.0548,0.6674,0.0511,0.1911,0.3333,0.3611,SVCrbf
0.55,0.1762,0.6638,0.1545,0.3419,0.3333,0.42,SVCrbf
0.24,0.3405,0.2094,0.1728,0.2668,0.6667,0.2749,SVCrbf
0.5233,0.3881,0.5645,0.275,0.4673,0.1667,0.4763,SVCrbf
0.6189,0.2405,0.7341,0.2278,0.4194,0.3333,0.4873,SVCrbf
0.9633,0.6611,0.9969,0.7826,0.8116,0.1667,0.829,SVCrbf
0.6861,0.1722,0.7432,0.0988,0.3564,0.1667,0.4577,SVCrbf
0.7383,0.2333,0.7944,0.1518,0.4305,0.0,0.5139,SVCrbf
0.6594,0.4389,0.684,0.2039,0.5458,0.0,0.5614,SVCrbf
0.7872,0.5722,0.8111,0.3493,0.6807,0.1667,0.6917,SVCrbf
0.74,0.2,0.8,0.1344,0.3974,0.1667,0.5,SVCrbf
0.7383,0.4778,0.7673,0.2683,0.6053,0.0,0.6225,SVCrbf
0.6961,0.3333,0.7364,0.1799,0.4948,0.1667,0.5349,SVCrbf
0.5594,0.3278,0.5852,0.1295,0.4378,0.1667,0.4565,SVCrbf
0.9456,0.7133,0.992,0.8138,0.8412,0.3333,0.8527,SVCrbf
0.7706,0.0967,0.9053,0.1221,0.2906,0.3333,0.501,SVCrbf
