SVC,NuSVClinear,ExtraTreeClassifier,DecisionTreeClassifier,NuSVCpoly,SVClinear,SVCpoly,NuSVCrbf,SVCsigmoid,RidgeClassifier,GaussianProcessClassifier,NuSVCsigmoid,NuSVC,GaussianNB,KNeighborsClassifier,SGDClassifier,SVCrbf
0.35894126634285717,0.42036012504285714,0.41533431461428577,0.4039943105714286,0.2955165397,0.48436971881428575,0.38107608902857143,0.3146632410571429,0.5344899360857143,0.41399379078571424,0.31939485630000003,0.44723190294285714,0.3067380772,0.2917777777714286,0.3805330298714286,0.4906434860857143,0.3401093735857143
0.48423301041428574,0.4477662389714286,0.4023612493285715,0.46053935427142856,0.41148212887142854,0.5018876681,0.4296248469571428,0.36967973421428574,0.49520041302857143,0.5059531295285715,0.4132884194428571,0.4465501723857143,0.37528755735714286,0.33333333332857146,0.40936762577142854,0.5108420216285714,0.4044149562428571
0.6741216005714284,0.5739937195142858,0.5773711868285715,0.6160086967571429,0.5742037118000001,0.4532578802857143,0.6979744677999999,0.5123812837285715,0.44976564614285713,0.4589766870857143,0.6154234742,0.5977717049142858,0.5161166292571429,0.3998385540428572,0.6186147427,0.45586697745714283,0.6574447212857143
0.37345694792857137,0.2903354704,0.4021768715714286,0.33694233162857146,0.4862034454571429,0.42569219477142856,0.40060715002857145,0.3807467923857143,0.4259039509285715,0.4376335694,0.31065412672857146,0.4126464566,0.4331552465857143,0.3983942715,0.34339297875714286,0.4306959334714286,0.3926486333571428
0.43018121262857145,0.3559849796428572,0.41465067780000003,0.36438195102857146,0.4048722493571429,0.4321732399571428,0.3955766645857143,0.3578291484428571,0.4336989558428571,0.46247015908571426,0.3352935086,0.2983618797285715,0.3961772613428571,0.33333333332857146,0.32259544537142865,0.46216361438571424,0.36957901501428575
0.8303986456142859,0.5835820281285714,0.7646866915285714,0.7495279542999999,0.7821806385571429,0.6281158659428572,0.8301625826000001,0.7876253406428572,0.6218301790857143,0.5910897324571429,0.7844078893857144,0.6609639477857143,0.7683573585285716,0.5266789500285715,0.7928929659428572,0.6267063294285714,0.8203007266428572
0.4744991549142857,0.5545724766714285,0.4680603217714286,0.5142926700142857,0.4128949797714286,0.4416943662714286,0.45928296411428576,0.4070615950857143,0.45878343217142853,0.4360798878,0.4554038633428572,0.33411873284285715,0.44263242917142864,0.4765899164142858,0.3652526033000001,0.5165485222285714,0.5142509033714286
0.42080482714285716,0.3688610821285715,0.4137084730857143,0.4137084730857143,0.40819621201428574,0.4449795454857143,0.4062167241142857,0.43039504012857144,0.42176870748571427,0.3788855155,0.36624197878571424,0.7100535973857143,0.4291901548571429,0.3661074339571429,0.3818189698,0.3303810682857143,0.38663746179999997
0.25966242145714286,0.35732356831428563,0.3181701433714285,0.3905853525428572,0.23888004197142856,0.3683591921428571,0.30148066291428577,0.24516688774285714,0.29250147300000007,0.38011076181428566,0.26495238094285717,0.31268711415714284,0.24516688774285714,0.33333333332857146,0.27293890187142855,0.3735857245,0.22945259232857143
0.35372397658571436,0.39332429121428575,0.2669013661714285,0.34212472754285717,0.2998983404285714,0.49753230797142856,0.33277782959999996,0.29999505328571435,0.49209141001428575,0.45971929592857147,0.31750280755714283,0.41154472750000004,0.29999505328571435,0.29801415315714286,0.3721396439142857,0.4839278736,0.3132799629142857
0.5161763817714285,0.4720724814285714,0.4541737964571429,0.4132327256428572,0.47576104255714285,0.49986735280000005,0.4777045959428571,0.4211210981142858,0.5065653650428572,0.5126671650571428,0.41360177138571425,0.5213008039857143,0.4280367352,0.37255467304285717,0.4061887377,0.5096319134,0.40263992111428565
0.7196752068142857,0.4148273928285714,0.6082123375857142,0.6082123375857142,0.7219889593857144,0.4718681575714286,0.6288124338857143,0.6795224738142858,0.4342888056285714,0.46279356205714295,0.6248963367714285,0.5801605771285715,0.6795224738142858,0.4164614157428571,0.6430561482571429,0.4429524400285715,0.7203581397142858
0.38473293962857147,0.5369969340714287,0.3282572834142857,0.3135930601571429,0.41696912625714283,0.3798042839,0.32938168040000004,0.3530936809142857,0.3798042839,0.4464603145714286,0.30285545515714285,0.4291108064142857,0.34914561932857147,0.43606021058571426,0.3509300107714286,0.3832796850571429,0.40745034294285715
0.4281869047571428,0.4449359383285714,0.42861294302857145,0.4340907510857143,0.5051021471857143,0.43714615681428576,0.44293616088571436,0.41631761861428573,0.4565746811285714,0.4675874703142857,0.34650650512857145,0.3135611604857143,0.41631761861428573,0.33333333332857146,0.3216169982,0.4368340114571429,0.38423616022857143
0.8271483916714286,0.39003635977142853,0.7029197890142858,0.7187222303000002,0.7969483774428572,0.5833628276142857,0.8052063270857144,0.8062418599285716,0.5820345576428572,0.5899638274000001,0.7953137966571429,0.6676688004714285,0.8035594739428572,0.5250530561857143,0.7949446207714287,0.581488988942857,0.7934562028000001
